2023-03-29,211,TM-11010,88,Online,Mobile Payment,6,3,3899.69995117188
2023-03-29,64,GM-14440,77,In-store,Mobile Payment,4,8,20488.6796875
2023-03-29,107,DV-13465,96,Online,Credit Card,4,7,11060
2023-03-29,193,GH-14425,58,Online,Credit Card,1,2,7500
2023-03-29,207,LH-17155,41,In-store,Cash,4,7,9099.2998046875
2023-03-29,134,TB-21400,37,Online,Cash,4,2,2338.19995117188
2023-03-29,51,MB-18085,43,In-store,Credit Card,6,2,6480
2023-03-29,86,RB-19330,47,Online,Mobile Payment,5,4,7682.33984375
2023-03-29,41,AG-525,58,In-store,Debit Card,1,9,11520
2023-03-29,178,CR-12730,69,Online,Cash,6,8,15199.2001953125
2023-03-29,82,BP-11230,62,Online,Cash,2,2,6403.169921875
2023-03-29,144,EN-13780,58,Online,Debit Card,1,4,5396.39990234375
2023-03-29,66,PO-18850,13,Online,Credit Card,6,3,13173.2548828125
2023-03-29,31,JE-15715,48,Online,Credit Card,7,2,4360
2023-03-29,208,BF-11170,30,In-store,Debit Card,4,6,7799.39990234375
2023-03-29,200,DW-13585,75,In-store,Debit Card,2,5,18750
2023-03-29,150,JD-15895,41,In-store,Cash,4,3,10350
2023-03-29,183,CS-12130,58,In-store,Debit Card,1,4,7599.60009765625
2023-03-29,172,NH-18610,50,Online,Credit Card,1,3,5999.7001953125
2023-03-29,177,RD-19660,49,Online,Cash,4,3,5699.7001953125
2023-03-29,87,PV-18985,93,In-store,Credit Card,5,9,26343.765625
2023-03-29,39,FC-14245,67,Online,Credit Card,4,1,1080
2023-03-29,154,SC-20260,58,In-store,Credit Card,1,5,18750
2023-03-29,28,DB-13210,82,In-store,Cash,4,8,15040
2023-03-29,138,RL-9615,63,In-store,Mobile Payment,7,9,6471.89990234375
2023-03-29,160,SC-10845,56,In-store,Mobile Payment,7,9,33750
2023-03-29,215,SG-20470,62,In-store,Credit Card,2,8,15999.2001953125
2023-03-29,3,CS-12400,61,In-store,Debit Card,5,2,3560
2023-03-29,169,TS-21160,46,Online,Credit Card,3,1,1899.90002441406
2023-03-29,91,DW-13585,22,Online,Debit Card,2,4,5486.33984375
2023-03-29,34,NP-18670,78,Online,Debit Card,4,8,10240
2023-03-29,199,CB-12535,42,In-store,Mobile Payment,7,1,3750
2023-03-29,38,LS-17230,79,Online,Mobile Payment,5,1,1180
2023-03-29,146,BF-11080,71,In-store,Credit Card,2,3,10950
2023-03-29,165,DA-13450,31,Online,Credit Card,7,4,7599.60009765625
2023-03-29,147,TB-21355,70,Online,Debit Card,6,8,27600
2023-03-29,185,LS-6945,96,In-store,Credit Card,4,7,26250
2023-03-29,109,SB-20290,24,In-store,Debit Card,5,3,3840
2023-03-29,18,HZ-14950,61,In-store,Credit Card,5,4,8720
2023-03-29,180,RW-9690,99,Online,Mobile Payment,4,2,3799.80004882813
2023-03-29,137,RD-19930,8,Online,Debit Card,7,7,8183.7001953125
2023-03-29,114,CB-12535,100,In-store,Credit Card,4,5,5900
2023-03-29,50,SV-20815,91,In-store,Mobile Payment,5,4,34160
2023-03-29,113,MV-18190,71,Online,Debit Card,2,1,1380
2023-03-29,84,CM-12655,51,Online,Mobile Payment,4,5,7315.4248046875
2023-03-29,86,RW-19630,49,In-store,Mobile Payment,4,6,11523.509765625
2023-03-29,168,BK-11260,50,In-store,Mobile Payment,1,7,13299.2998046875
2023-03-29,1,JE-15715,55,In-store,Credit Card,6,1,2080
2023-03-29,35,AB-10105,42,In-store,Cash,7,2,2160
2023-03-29,23,EB-14110,11,Online,Cash,3,1,2180
2023-03-29,208,BW-11200,47,Online,Cash,5,9,11699.099609375
2023-03-30,213,MS-17770,61,In-store,Credit Card,5,1,1299.90002441406
2023-03-30,46,SH-10635,49,In-store,Credit Card,4,8,46560
2023-03-30,100,FA-14230,66,Online,Credit Card,2,4,12806.33984375
2023-03-30,64,TB-21400,96,In-store,Mobile Payment,4,5,12805.4248046875
2023-03-30,94,TG-21640,78,Online,Mobile Payment,4,8,35860.6796875
2023-03-30,47,BT-11305,59,In-store,Debit Card,4,1,3760
2023-03-30,51,BT-11485,70,In-store,Credit Card,6,5,16200
2023-03-30,134,SA-20830,50,Online,Debit Card,1,1,1169.09997558594
2023-03-30,126,JS-15595,41,In-store,Mobile Payment,4,8,5752.7998046875
2023-03-30,111,MO-7950,86,Online,Cash,5,5,9900
2023-03-30,89,MN-17935,47,Online,Debit Card,5,9,26343.765625
2023-03-30,108,PC-19000,11,Online,Cash,3,5,7900
2023-03-30,179,MC-17635,3,In-store,Debit Card,6,5,9499.5
2023-03-30,13,MV-18190,53,Online,Credit Card,5,8,11840
2023-03-30,10,DJ-13510,85,In-store,Debit Card,2,3,5040
2023-03-30,169,JM-15655,41,In-store,Mobile Payment,4,6,11399.400390625
2023-03-30,217,NS-18640,52,In-store,Mobile Payment,4,7,13999.2998046875
2023-03-30,190,PS-8760,75,Online,Credit Card,2,3,11250
2023-03-30,13,DR-12940,74,Online,Cash,6,8,11840
2023-03-30,62,JW-16075,100,Online,Credit Card,4,1,2195.0849609375
2023-03-30,215,TH-21115,53,In-store,Mobile Payment,5,1,1999.90002441406
2023-03-30,28,BT-11680,22,In-store,Mobile Payment,2,3,5640
2023-03-30,98,RB-19465,58,In-store,Credit Card,1,4,10976.33984375
2023-03-30,128,JL-15130,90,Online,Cash,3,4,5396.39990234375
2023-03-30,99,CA-12265,31,Online,Cash,7,5,18295.42578125
2023-03-30,83,DB-13405,18,Online,Credit Card,5,1,1097.0849609375
2023-03-30,206,ML-17755,26,In-store,Debit Card,3,4,9800
2023-03-30,1,JR-16210,68,Online,Cash,6,6,12480
2023-03-30,146,LF-17185,50,In-store,Mobile Payment,1,7,25550
2023-03-30,83,AB-105,21,Online,Cash,2,9,9873.7646484375
2023-03-30,217,KB-6600,15,Online,Mobile Payment,5,5,9999.5
2023-03-30,90,TP-21130,5,In-store,Cash,6,3,7683.2548828125
2023-03-30,116,CA-12055,95,Online,Credit Card,6,4,3920
2023-03-30,80,IG-15085,41,In-store,Credit Card,4,5,13720.4248046875
2023-03-30,222,JG-15160,65,Online,Mobile Payment,4,1,2450
2023-03-30,65,SS-20140,42,Online,Cash,7,9,39519.765625
2023-03-30,55,JB-16000,22,In-store,Cash,2,1,5610
2023-03-30,195,JW-15955,1,Online,Mobile Payment,5,7,29750
2023-03-30,116,PF-19165,6,In-store,Mobile Payment,3,5,4900
2023-03-30,120,LL-16840,9,Online,Cash,2,5,4900
2023-03-30,211,EB-13975,74,In-store,Cash,6,3,3899.69995117188
2023-03-30,136,EB-14110,24,Online,Mobile Payment,5,9,24291.900390625
2023-03-30,149,BT-11485,74,Online,Mobile Payment,6,8,27600
2023-03-30,183,TB-21280,38,In-store,Mobile Payment,7,7,13299.2998046875
2023-03-30,202,BS-11380,22,Online,Cash,2,8,30000
2023-03-30,212,LH-17155,42,In-store,Mobile Payment,7,1,1299.90002441406
2023-03-30,127,BV-11245,15,Online,Mobile Payment,5,6,4314.60009765625
2023-03-30,51,TB-11625,28,In-store,Credit Card,7,8,25920
2023-03-30,130,NB-18655,71,In-store,Credit Card,2,5,8995.5
2023-03-30,132,HZ-14950,58,In-store,Credit Card,1,1,719.099975585938
2023-03-30,87,BS-1665,82,Online,Credit Card,4,6,17562.509765625
2023-03-30,48,MH-7440,74,In-store,Mobile Payment,6,2,17080
2023-03-30,110,NP-18700,51,In-store,Mobile Payment,4,1,1380
2023-03-30,7,MM-18055,83,In-store,Credit Card,3,8,11840
2023-03-30,196,AJ-10960,50,In-store,Credit Card,1,9,33750
2023-03-30,121,CP-12340,71,Online,Debit Card,2,1,1180
2023-03-30,97,JS-5595,91,In-store,Mobile Payment,5,3,10977.2548828125
2023-03-30,141,PR-18880,74,In-store,Mobile Payment,6,5,13495.5
2023-03-30,196,RP-19270,56,Online,Cash,7,7,26250
2023-03-30,22,JF-15490,66,In-store,Credit Card,2,9,23220
2023-03-30,45,BT-11530,47,In-store,Mobile Payment,5,4,23280
2023-03-30,203,AS-285,19,In-store,Cash,5,6,22500
2023-03-30,75,PS-18970,81,In-store,Cash,4,5,32020.42578125
2023-03-30,81,LH-16900,96,In-store,Mobile Payment,4,3,8232.2548828125
2023-03-30,40,CC-12100,82,Online,Cash,4,5,5900
2023-03-30,137,FH-14350,59,In-store,Mobile Payment,4,5,5845.5
2023-03-30,147,JC-15775,2,Online,Cash,3,5,17250
2023-03-30,61,TC-20980,83,In-store,Debit Card,3,7,15365.5947265625
2023-03-30,87,HG-15025,37,Online,Debit Card,4,3,8781.2548828125
2023-03-30,104,RB-19570,26,Online,Credit Card,3,1,1380
2023-03-30,89,AB-10165,52,Online,Credit Card,4,2,5854.169921875
2023-03-30,176,SP-20650,5,In-store,Credit Card,6,8,15199.2001953125
2023-03-31,120,CJ-1875,77,Online,Credit Card,4,1,980
2023-03-31,106,TT-21070,79,Online,Mobile Payment,5,9,17820
2023-03-31,47,MV-18190,63,In-store,Debit Card,7,3,11280
2023-03-31,13,DW-13480,69,Online,Mobile Payment,6,1,1480
2023-03-31,26,MG-17890,100,Online,Credit Card,4,4,7520
2023-03-31,71,GP-4740,10,In-store,Mobile Payment,7,7,22411.095703125
2023-03-31,40,BF-11170,8,Online,Mobile Payment,7,3,3540
2023-03-31,85,JS-15940,6,Online,Debit Card,3,4,11708.33984375
2023-03-31,198,DL-13330,37,Online,Credit Card,4,4,15000
2023-03-31,148,AH-10120,61,In-store,Cash,5,7,24150
2023-03-31,16,AB-10060,8,In-store,Credit Card,7,4,7920
2023-03-31,81,KA-16525,62,In-store,Credit Card,2,8,21952.6796875
2023-03-31,109,SC-20305,62,Online,Mobile Payment,2,3,3840
2023-03-31,41,DK-12985,48,Online,Cash,7,9,11520
2023-03-31,220,AC-10615,26,Online,Credit Card,3,2,3999.80004882813
2023-03-31,172,SC-20725,98,In-store,Cash,6,5,9999.5
2023-03-31,215,JD-15895,100,In-store,Cash,4,5,9999.5
2023-03-31,127,BD-11320,57,In-store,Debit Card,5,9,6471.89990234375
2023-03-31,77,AA-10480,43,Online,Cash,6,8,21952.6796875
2023-03-31,49,BS-1800,20,In-store,Mobile Payment,7,7,26320
2023-03-31,64,DW-3540,58,In-store,Debit Card,1,5,12805.4248046875
2023-03-31,205,MB-18085,94,In-store,Mobile Payment,4,2,5500
2023-03-31,37,IL-15100,37,Online,Mobile Payment,4,9,10620
2023-03-31,218,SP-20620,90,Online,Mobile Payment,3,7,13999.2998046875
2023-03-31,13,DR-12880,72,Online,Cash,5,9,13320
2023-03-31,43,LM-17065,95,Online,Credit Card,6,7,35560
2023-03-31,155,BB-11545,10,In-store,Mobile Payment,7,1,3750
2023-03-31,76,SK-19990,66,In-store,Debit Card,2,5,16007.9248046875
2023-03-31,56,YS-21880,66,Online,Cash,2,8,37680
2023-03-31,96,MM-18280,99,Online,Mobile Payment,4,6,10974.509765625
2023-03-31,66,TC-21295,95,Online,Debit Card,6,6,26346.509765625
2023-03-31,79,SC-20260,47,Online,Cash,5,5,27445.42578125
2023-03-31,17,SC-20800,64,Online,Cash,3,1,2180
2023-03-31,54,JM-15655,16,Online,Debit Card,2,9,50490
2023-03-31,91,SS-20515,54,Online,Debit Card,4,2,2743.169921875
2023-03-31,80,CM-12655,88,In-store,Mobile Payment,6,1,2744.0849609375
2023-03-31,82,DP-13000,47,Online,Cash,5,4,12806.33984375
2023-03-31,213,DP-13000,98,Online,Debit Card,6,5,6499.5
2023-03-31,34,BW-11110,89,In-store,Mobile Payment,4,7,8960
2023-03-31,126,TB-21520,76,In-store,Cash,1,5,3595.5
2023-03-31,103,DK-12835,77,Online,Cash,4,7,5460
2023-03-31,80,AT-10735,61,Online,Debit Card,5,2,5488.169921875
2023-03-31,108,MV-17485,76,Online,Debit Card,1,4,6320
2023-03-31,49,VF-21715,58,In-store,Credit Card,1,2,7520
2023-03-31,97,HK-14890,43,Online,Credit Card,6,7,25613.595703125
2023-03-31,183,CC-12550,25,In-store,Debit Card,7,7,13299.2998046875
2023-03-31,77,SH-20395,96,In-store,Mobile Payment,4,3,8232.2548828125
2023-03-31,222,BD-1635,69,Online,Debit Card,6,1,2450
2023-03-31,220,HM-14860,20,In-store,Debit Card,7,6,11999.400390625
2023-03-31,221,CD-12790,84,In-store,Cash,6,5,9999.5
2023-03-31,10,EH-14005,50,In-store,Debit Card,1,2,3360
2023-03-31,73,LD-17005,5,In-store,Mobile Payment,6,4,21956.33984375
2023-03-31,122,TC-11145,52,In-store,Mobile Payment,4,7,9443.7001953125
2023-03-31,100,JK-5730,50,In-store,Mobile Payment,1,6,19209.509765625
2023-03-31,26,LC-17140,67,In-store,Cash,4,4,7520
2023-03-31,95,FA-14230,50,Online,Cash,1,2,2743.169921875
2023-03-31,4,CR-12625,80,Online,Cash,4,1,2380
2023-03-31,198,PB-9150,89,Online,Debit Card,4,8,30000
2023-03-31,116,RB-19465,41,In-store,Debit Card,4,7,6860
2023-03-31,181,AH-10465,77,Online,Cash,4,9,17099.099609375
2023-03-31,124,EM-13960,94,In-store,Mobile Payment,4,6,4314.60009765625
2023-03-31,182,JL-15850,96,Online,Mobile Payment,4,5,9499.5
2023-03-31,150,GM-14695,14,Online,Mobile Payment,5,3,10350
2023-03-31,15,DM-2955,90,In-store,Credit Card,3,5,7400
2023-04-01,219,Dp-13240,21,Online,Credit Card,2,2,3999.80004882813
2023-04-01,113,TC-20980,43,Online,Cash,6,3,4140
2023-04-01,4,RH-19600,90,In-store,Cash,3,3,7140
2023-04-01,53,DF-13135,70,Online,Cash,6,4,20520
2023-04-01,164,BW-11065,90,Online,Mobile Payment,3,1,1899.90002441406
2023-04-01,141,DG-13300,2,In-store,Cash,3,4,10796.400390625
2023-04-01,213,NF-8595,84,In-store,Cash,6,7,9099.2998046875
2023-04-01,138,MV-18190,91,In-store,Mobile Payment,5,4,2876.39990234375
2023-04-01,96,ES-14020,59,Online,Mobile Payment,4,4,7316.33984375
2023-04-01,184,SH-20395,94,Online,Credit Card,4,9,33750
2023-04-01,223,NP-18325,33,Online,Mobile Payment,4,6,7799.39990234375
2023-04-01,158,MP-18175,58,In-store,Debit Card,1,4,15000
2023-04-01,150,PB-19210,89,In-store,Cash,4,6,20700
2023-04-01,221,PO-19195,47,In-store,Debit Card,5,5,9999.5
2023-04-01,39,MY-18295,43,In-store,Debit Card,6,9,9720
2023-04-01,218,BG-11035,94,Online,Cash,4,6,11999.400390625
2023-04-01,120,KN-16450,87,Online,Debit Card,4,5,4900
2023-04-01,44,TG-21640,61,Online,Credit Card,5,9,41940
2023-04-01,13,LO-17170,95,Online,Debit Card,6,4,5920
2023-04-01,196,IG-15085,86,Online,Cash,5,2,7500
2023-04-01,7,BC-11125,52,Online,Mobile Payment,4,8,11840
2023-04-01,19,AB-10105,52,Online,Debit Card,4,2,5160
2023-04-01,201,JR-15670,39,Online,Debit Card,6,4,15000
2023-04-01,216,JK-15730,61,In-store,Credit Card,5,8,15999.2001953125
2023-04-01,87,JD-16015,52,In-store,Cash,4,5,14635.4248046875
2023-04-01,36,PR-18880,34,In-store,Credit Card,5,4,4720
2023-04-01,31,NC-18415,61,Online,Cash,5,5,10900
2023-04-01,137,EH-13990,26,In-store,Cash,3,4,4676.39990234375
2023-04-01,7,DK-12835,25,In-store,Mobile Payment,7,4,5920
2023-04-01,108,BT-1530,59,Online,Cash,4,5,7900
2023-04-01,57,AC-420,43,Online,Cash,6,8,25520
2023-04-01,12,PA-19060,75,Online,Cash,2,3,4140
2023-04-01,180,JS-15685,69,Online,Debit Card,6,1,1899.90002441406
2023-04-01,44,RP-19855,5,In-store,Cash,6,4,18640
2023-04-01,96,DB-13615,79,Online,Cash,5,9,16461.765625
2023-04-01,187,EL-13735,63,Online,Debit Card,7,6,22500
2023-04-01,210,SS-20590,61,Online,Mobile Payment,5,7,9099.2998046875
2023-04-01,76,CA-12310,31,Online,Credit Card,7,9,28814.265625
2023-04-01,181,LS-7230,13,In-store,Mobile Payment,6,5,9499.5
2023-04-01,125,TC-21295,50,Online,Cash,1,1,2699.10009765625
2023-04-01,194,CL-12700,58,Online,Debit Card,1,8,23999.19921875
2023-04-01,100,NP-18325,2,In-store,Debit Card,3,5,16007.9248046875
2023-04-01,138,BW-11110,17,In-store,Credit Card,1,1,719.099975585938
2023-04-01,62,CG-12040,67,In-store,Debit Card,4,1,2195.0849609375
2023-04-01,167,PF-19120,42,Online,Mobile Payment,7,6,11999.400390625
2023-04-01,205,BS-11755,51,Online,Mobile Payment,4,5,13750
2023-04-01,196,MH-17290,11,Online,Mobile Payment,3,5,18750
2023-04-01,151,KE-16420,70,Online,Mobile Payment,6,4,13800
2023-04-01,172,PB-19150,44,In-store,Debit Card,3,5,9999.5
2023-04-01,122,CC-12100,59,Online,Credit Card,4,8,10792.7998046875
2023-04-01,188,LC-16885,58,In-store,Mobile Payment,1,5,24999.5
2023-04-01,134,KD-16270,50,Online,Debit Card,1,9,10521.900390625
2023-04-01,137,HW-14935,80,In-store,Credit Card,4,3,3507.30004882813
2023-04-01,99,CC-12100,90,Online,Mobile Payment,3,5,18295.42578125
2023-04-01,114,TB-21250,85,Online,Mobile Payment,2,7,8260
2023-04-01,88,PS-19045,36,Online,Debit Card,4,4,10244.33984375
2023-04-01,101,AS-10045,13,In-store,Mobile Payment,6,3,4740
2023-04-01,69,JS-15685,21,Online,Cash,2,1,2561.0849609375
2023-04-01,214,AS-10135,88,Online,Credit Card,6,8,10399.2001953125
2023-04-01,17,BV-1245,59,Online,Debit Card,4,7,15260
2023-04-01,217,CM-12445,86,Online,Credit Card,5,9,17999.099609375
2023-04-01,33,ML-17395,98,In-store,Debit Card,6,7,9660
2023-04-01,199,NS-18640,70,In-store,Mobile Payment,6,6,22500
2023-04-01,126,TB-11190,36,Online,Credit Card,4,2,1438.19995117188
2023-04-01,96,EM-4095,5,Online,Debit Card,6,5,9145.4248046875
2023-04-01,62,JL-5850,94,Online,Cash,4,5,10975.4248046875
2023-04-01,130,CP-2085,43,In-store,Cash,6,3,5397.2998046875
2023-04-01,220,AG-330,93,Online,Debit Card,5,2,3999.80004882813
2023-04-01,153,SR-20425,61,In-store,Debit Card,5,1,3750
2023-04-01,104,ML-18040,53,Online,Debit Card,5,3,4140
2023-04-01,85,KT-6480,58,Online,Credit Card,1,1,2927.0849609375
2023-04-01,116,SS-20410,88,Online,Cash,6,7,6860
2023-04-01,67,NM-18520,96,In-store,Credit Card,4,7,25613.595703125
2023-04-01,52,BD-11560,74,In-store,Mobile Payment,6,5,30600
2023-04-01,14,RM-19675,19,Online,Cash,5,4,6320
2023-04-01,119,RS-19420,91,In-store,Debit Card,5,1,1280
2023-04-01,34,LM-17065,91,In-store,Mobile Payment,5,5,6400
2023-04-01,132,LC-16870,96,Online,Credit Card,4,6,4314.60009765625
2023-04-01,168,CC-12610,63,In-store,Cash,7,1,1899.90002441406
2023-04-01,120,MH-17620,59,Online,Credit Card,4,3,2940
2023-04-01,115,BF-11080,4,In-store,Cash,1,1,980
2023-04-01,215,NP-18700,61,Online,Credit Card,5,3,5999.7001953125
2023-04-01,27,KH-6330,42,Online,Mobile Payment,7,8,15040
2023-04-01,137,NP-8700,13,Online,Credit Card,6,8,9352.7998046875
2023-04-01,2,DK-13150,63,In-store,Credit Card,7,3,5040
2023-04-01,200,BS-11590,50,In-store,Debit Card,1,6,22500
2023-04-01,161,NC-18625,57,Online,Debit Card,5,2,7500
2023-04-01,218,PR-18880,79,Online,Credit Card,5,4,7999.60009765625
2023-04-01,43,QJ-19255,8,In-store,Cash,7,7,35560
2023-04-01,137,BD-11500,11,In-store,Cash,3,1,1169.09997558594
2023-04-01,30,GT-14755,42,In-store,Debit Card,7,4,8720
2023-04-01,49,MP-17965,43,Online,Mobile Payment,6,8,30080
2023-04-01,35,AM-10705,10,Online,Mobile Payment,7,3,3240
2023-04-01,47,JD-16015,88,In-store,Cash,6,6,22560
2023-04-01,223,FC-4335,56,In-store,Debit Card,7,5,6499.5
2023-04-01,138,NC-8535,72,In-store,Credit Card,5,1,719.099975585938
2023-04-01,93,TC-21475,15,In-store,Cash,5,6,12347.009765625
2023-04-01,7,LT-17110,91,Online,Credit Card,5,9,13320
2023-04-01,69,CP-12085,8,Online,Mobile Payment,7,6,15366.509765625
2023-04-01,164,EB-13705,49,Online,Mobile Payment,4,8,15199.2001953125
2023-04-01,72,CC-2220,68,In-store,Cash,6,3,16467.255859375
2023-04-01,147,JW-15955,95,In-store,Credit Card,6,1,3450
2023-04-01,157,NS-18505,51,In-store,Cash,4,8,30000
2023-04-01,82,RM-19675,81,In-store,Mobile Payment,4,4,12806.33984375
2023-04-01,89,BW-11065,51,Online,Cash,4,9,26343.765625
2023-04-01,21,DR-12880,8,Online,Debit Card,7,1,2580
2023-04-01,94,SJ-10215,61,In-store,Cash,5,4,17930.33984375
2023-04-01,63,BM-1140,16,In-store,Credit Card,2,6,15366.509765625
2023-04-01,71,HG-14965,61,Online,Cash,5,1,3201.5849609375
2023-04-01,39,MG-17650,75,In-store,Debit Card,2,2,2160
2023-04-01,97,AH-10690,8,Online,Credit Card,7,7,25613.595703125
2023-04-01,216,AR-10405,43,In-store,Credit Card,6,7,13999.2998046875
2023-04-01,117,DO-13435,70,In-store,Cash,6,6,7080
2023-04-01,36,BP-11185,51,Online,Cash,4,5,5900
2023-04-01,48,MY-17380,77,Online,Credit Card,4,5,42700
2023-04-01,176,SV-20785,75,In-store,Mobile Payment,2,2,3799.80004882813
2023-04-01,82,RR-9525,6,In-store,Credit Card,3,1,3201.5849609375
2023-04-01,83,GB-4530,42,In-store,Debit Card,7,8,8776.6796875
2023-04-01,164,SC-20695,77,Online,Mobile Payment,4,3,5699.7001953125
2023-04-01,35,RA-19285,30,In-store,Credit Card,4,6,6480
2023-04-01,53,CS-2355,57,In-store,Credit Card,5,7,35910
2023-04-01,214,JS-15685,43,Online,Debit Card,6,8,10399.2001953125
2023-04-01,139,SU-20665,47,In-store,Debit Card,5,5,4495.5
2023-04-01,3,TB-21520,14,Online,Mobile Payment,5,7,12460
2023-04-01,186,CL-11890,47,In-store,Cash,5,6,28500
2023-04-01,137,DB-12910,10,Online,Credit Card,7,2,2338.19995117188
2023-04-01,137,SV-20815,72,Online,Debit Card,5,6,7014.60009765625
2023-04-01,84,LS-16945,58,Online,Debit Card,1,4,5852.33984375
2023-04-01,130,GA-14725,15,In-store,Debit Card,5,2,3598.19995117188
2023-04-01,81,KM-16225,100,Online,Debit Card,4,2,5488.169921875
2023-04-01,99,DK-13225,15,Online,Cash,5,1,3659.0849609375
2023-04-01,213,MW-18235,61,In-store,Debit Card,5,2,2599.80004882813
2023-04-01,41,KA-16525,42,Online,Mobile Payment,7,6,7680
2023-04-01,24,MH-7455,98,In-store,Mobile Payment,6,7,15260
2023-04-01,89,AA-10375,84,In-store,Debit Card,6,3,8781.2548828125
2023-04-01,140,MH-18115,98,In-store,Mobile Payment,6,7,6293.7001953125
2023-04-01,30,JC-16105,89,Online,Credit Card,4,4,8720
2023-04-01,144,AJ-10795,93,In-store,Cash,5,4,5396.39990234375
2023-04-01,7,AM-10705,43,In-store,Credit Card,6,4,5920
2023-04-01,98,DP-3105,88,Online,Cash,6,7,19208.595703125
2023-04-01,132,IM-5070,59,In-store,Credit Card,4,9,6471.89990234375
2023-04-01,74,AA-10645,86,Online,Credit Card,5,4,18296.33984375
2023-04-02,101,MP-18175,85,Online,Debit Card,2,6,9480
2023-04-02,149,MH-18115,43,Online,Credit Card,6,5,17250
2023-04-02,67,JL-15175,39,Online,Debit Card,6,3,10977.2548828125
2023-04-02,42,DB-13660,96,In-store,Credit Card,4,6,30480
2023-04-02,111,DL-13315,56,In-store,Mobile Payment,7,9,17820
2023-04-02,180,RP-19855,13,In-store,Credit Card,6,6,11399.400390625
2023-04-02,63,GP-14740,5,Online,Debit Card,6,4,10244.33984375
2023-04-02,194,NF-18595,49,Online,Cash,4,5,14999.5
2023-04-02,42,JP-15520,24,In-store,Cash,5,4,20320
2023-04-02,19,CR-12820,96,Online,Credit Card,4,3,7740
2023-04-02,132,AR-10825,47,Online,Mobile Payment,5,9,6471.89990234375
2023-04-02,32,CV-12805,58,In-store,Debit Card,1,8,9440
2023-04-02,47,CJ-1875,57,Online,Cash,5,4,15040
2023-04-02,29,RD-9930,86,In-store,Credit Card,5,3,5640
2023-04-02,84,DC-12850,61,In-store,Mobile Payment,5,7,10241.5947265625
2023-04-02,190,JL-15235,100,In-store,Credit Card,4,8,30000
2023-04-02,83,GA-14725,58,In-store,Cash,1,3,3291.2548828125
2023-04-02,145,EB-13840,74,Online,Mobile Payment,6,4,3596.39990234375
2023-04-02,220,PF-19165,60,In-store,Mobile Payment,7,5,9999.5
2023-04-02,184,LR-7035,58,Online,Cash,1,2,7500
2023-04-02,157,SR-20740,59,Online,Mobile Payment,4,2,7500
2023-04-02,180,HF-14995,37,Online,Cash,4,5,9499.5
2023-04-02,52,CC-12145,31,In-store,Cash,7,3,18360
2023-04-02,73,DM-13345,61,Online,Cash,5,7,38423.59375
2023-04-02,3,MM-17920,80,Online,Mobile Payment,4,4,7120
2023-04-02,201,ML-17410,38,In-store,Debit Card,7,4,15000
2023-04-02,93,TB-21055,64,Online,Credit Card,3,6,12347.009765625
2023-04-02,114,LT-16765,28,In-store,Mobile Payment,7,9,10620
2023-04-02,48,DS-13180,63,In-store,Cash,7,5,42700
2023-04-02,30,IG-15085,49,Online,Debit Card,4,7,15260
2023-04-02,82,NR-18550,62,Online,Credit Card,2,8,25612.6796875
2023-04-02,172,CY-12745,13,Online,Debit Card,6,3,5999.7001953125
2023-04-02,205,Dl-3600,64,Online,Debit Card,3,7,19250
2023-04-02,81,AB-105,53,Online,Cash,5,1,2744.0849609375
2023-04-02,72,JK-15325,5,Online,Credit Card,6,5,27445.42578125
2023-04-02,125,TZ-21580,19,Online,Cash,5,6,16194.599609375
2023-04-02,29,NS-18640,20,Online,Mobile Payment,7,4,7520
2023-04-02,22,PK-8910,8,Online,Mobile Payment,7,5,12900
2023-04-02,91,AH-10585,72,In-store,Credit Card,5,9,12344.2646484375
2023-04-02,77,BD-11500,25,Online,Cash,7,4,10976.33984375
2023-04-02,67,KF-16285,94,Online,Credit Card,4,8,29272.6796875
2023-04-02,42,BS-11755,19,In-store,Cash,5,3,15240
2023-04-02,48,JR-5670,18,In-store,Cash,5,8,68320
2023-04-02,8,CK-12205,24,In-store,Mobile Payment,5,4,5920
2023-04-02,36,CC-12610,100,In-store,Credit Card,4,5,5900
2023-04-02,133,PP-18955,84,Online,Mobile Payment,6,9,10521.900390625
2023-04-02,9,PR-18880,23,In-store,Cash,4,5,6400
2023-04-02,207,TR-21325,57,Online,Mobile Payment,5,4,5199.60009765625
2023-04-02,96,KD-16615,43,In-store,Credit Card,6,7,12803.5947265625
2023-04-02,148,ER-13855,58,In-store,Credit Card,1,5,17250
2023-04-02,53,GT-14755,54,Online,Credit Card,4,5,25650
2023-04-02,3,TS-21340,86,Online,Debit Card,5,1,1780
2023-04-02,122,RD-19720,94,Online,Debit Card,4,9,12141.900390625
2023-04-02,157,JL-15235,41,In-store,Mobile Payment,4,9,33750
2023-04-02,158,JB-5925,41,In-store,Cash,4,7,26250
2023-04-02,14,SA-20830,56,In-store,Debit Card,7,2,3160
2023-04-02,123,DB-13555,67,Online,Credit Card,4,2,1798.19995117188
2023-04-02,104,JE-16165,47,In-store,Debit Card,5,8,11040
2023-04-02,15,DC-2850,8,Online,Debit Card,7,5,7400
2023-04-02,138,GH-4665,31,In-store,Debit Card,7,2,1438.19995117188
2023-04-02,51,MS-17770,66,In-store,Mobile Payment,2,4,12960
2023-04-02,74,AR-10405,78,Online,Cash,4,4,18296.33984375
2023-04-02,145,BE-11455,91,In-store,Cash,5,4,3596.39990234375
